,Path,Fold,Family (abbr.),Family (in full),Instrument (abbr.),Instrument (in full),Technique (abbr.),Technique (in full),Pitch,Pitch ID (if applicable),Dynamics,Dynamics ID (if applicable),Instance ID,Mute (abbr.),Mute (in full),String ID (if applicable),Needed digital retuning,nframes,Duration(s),Octave
10570,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-D4-mf-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,D4,62.0,mf,2.0,0.0,N,None,1.0,False,,,4
10571,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-D4-pp-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,D4,62.0,pp,0.0,0.0,N,None,1.0,False,,,4
10572,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-D5-ff-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,D5,74.0,ff,4.0,0.0,N,None,1.0,False,,,5
10573,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-D5-mf-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,D5,74.0,mf,2.0,0.0,N,None,1.0,False,,,5
10574,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-D5-pp-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,D5,74.0,pp,0.0,0.0,N,None,1.0,False,,,5
10578,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-E3-ff-2c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,E3,52.0,ff,4.0,1.0,N,None,2.0,False,,,3
10579,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-E3-mf-2c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,E3,52.0,mf,2.0,1.0,N,None,2.0,False,,,3
10580,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-E3-pp-2c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,E3,52.0,pp,0.0,1.0,N,None,2.0,False,,,3
10581,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-E4-ff-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,E4,64.0,ff,4.0,0.0,N,None,1.0,False,,,4
10582,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-E4-mf-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,E4,64.0,mf,2.0,0.0,N,None,1.0,False,,,4
10583,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-E4-pp-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,E4,64.0,pp,0.0,0.0,N,None,1.0,False,,,4
10584,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-E5-ff-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,E5,76.0,ff,4.0,0.0,N,None,1.0,False,,,5
10585,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-E5-mf-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,E5,76.0,mf,2.0,0.0,N,None,1.0,False,,,5
10586,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-E5-pp-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,E5,76.0,pp,0.0,0.0,N,None,1.0,False,,,5
10599,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-F3-ff-2c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,F3,53.0,ff,4.0,1.0,N,None,2.0,False,,,3
10600,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-F3-mf-2c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,F3,53.0,mf,2.0,1.0,N,None,2.0,False,,,3
10601,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-F3-pp-2c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,F3,53.0,pp,0.0,1.0,N,None,2.0,False,,,3
10602,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-F4-ff-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,F4,65.0,ff,4.0,0.0,N,None,1.0,False,,,4
10603,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-F4-mf-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,F4,65.0,mf,2.0,0.0,N,None,1.0,False,,,4
10604,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-F4-pp-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,F4,65.0,pp,0.0,0.0,N,None,1.0,False,,,4
10617,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-G3-ff-2c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,G3,55.0,ff,4.0,1.0,N,None,2.0,False,,,3
10618,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-G3-mf-2c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,G3,55.0,mf,2.0,1.0,N,None,2.0,False,,,3
10619,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-G3-pp-2c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,G3,55.0,pp,0.0,1.0,N,None,2.0,False,,,3
10620,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-G4-ff-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,G4,67.0,ff,4.0,0.0,N,None,1.0,False,,,4
10621,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-G4-mf-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,G4,67.0,mf,2.0,0.0,N,None,1.0,False,,,4
10622,Strings/Violoncello/pizzicato_l_vib/Vc-pizz_lv-G4-pp-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_lv,pizzicato_l_vib,G4,67.0,pp,0.0,0.0,N,None,1.0,False,,,4
10638,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-A3-ff-1c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,A3,57.0,ff,4.0,0.0,N,None,1.0,False,,,3
10639,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-A3-ff-2c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,A3,57.0,ff,4.0,1.0,N,None,2.0,False,,,3
10640,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-A3-mf-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,A3,57.0,mf,2.0,0.0,N,None,1.0,False,,,3
10641,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-A3-mf-2c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,A3,57.0,mf,2.0,1.0,N,None,2.0,False,,,3
10642,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-A3-pp-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,A3,57.0,pp,0.0,0.0,N,None,1.0,False,,,3
10643,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-A3-pp-2c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,A3,57.0,pp,0.0,1.0,N,None,2.0,False,,,3
10644,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-A4-ff-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,A4,69.0,ff,4.0,0.0,N,None,1.0,False,,,4
10645,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-A4-mf-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,A4,69.0,mf,2.0,0.0,N,None,1.0,False,,,4
10646,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-A4-pp-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,A4,69.0,pp,0.0,0.0,N,None,1.0,False,,,4
10650,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-B3-ff-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,B3,59.0,ff,4.0,0.0,N,None,1.0,False,,,3
10651,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-B3-mf-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,B3,59.0,mf,2.0,0.0,N,None,1.0,False,,,3
10652,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-B3-pp-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,B3,59.0,pp,0.0,0.0,N,None,1.0,False,,,3
10653,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-B4-ff-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,B4,71.0,ff,4.0,0.0,N,None,1.0,False,,,4
10654,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-B4-mf-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,B4,71.0,mf,2.0,0.0,N,None,1.0,False,,,4
10655,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-B4-pp-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,B4,71.0,pp,0.0,0.0,N,None,1.0,False,,,4
10671,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-C3-ff-3c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,C3,48.0,ff,4.0,2.0,N,None,3.0,False,,,3
10672,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-C3-mf-3c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,C3,48.0,mf,2.0,2.0,N,None,3.0,False,,,3
10673,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-C3-pp-3c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,C3,48.0,pp,0.0,2.0,N,None,3.0,False,,,3
10674,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-C4-ff-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,C4,60.0,ff,4.0,0.0,N,None,1.0,False,,,4
10675,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-C4-mf-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,C4,60.0,mf,2.0,0.0,N,None,1.0,False,,,4
10676,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-C4-pp-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,C4,60.0,pp,0.0,0.0,N,None,1.0,False,,,4
10677,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-C5-ff-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,C5,72.0,ff,4.0,0.0,N,None,1.0,False,,,5
10678,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-C5-mf-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,C5,72.0,mf,2.0,0.0,N,None,1.0,False,,,5
10679,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-C5-pp-1c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,C5,72.0,pp,0.0,0.0,N,None,1.0,False,,,5
10695,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D3-ff-2c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D3,50.0,ff,4.0,1.0,N,None,2.0,False,,,3
10696,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D3-ff-3c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D3,50.0,ff,4.0,2.0,N,None,3.0,False,,,3
10697,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D3-mf-2c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D3,50.0,mf,2.0,1.0,N,None,2.0,False,,,3
10698,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D3-mf-3c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D3,50.0,mf,2.0,2.0,N,None,3.0,False,,,3
10699,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D3-pp-2c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D3,50.0,pp,0.0,1.0,N,None,2.0,False,,,3
10700,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D3-pp-3c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D3,50.0,pp,0.0,2.0,N,None,3.0,False,,,3
10701,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D4-ff-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D4,62.0,ff,4.0,0.0,N,None,1.0,False,,,4
10702,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D4-mf-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D4,62.0,mf,2.0,0.0,N,None,1.0,False,,,4
10703,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D4-pp-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D4,62.0,pp,0.0,0.0,N,None,1.0,False,,,4
10704,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D5-ff-1c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D5,74.0,ff,4.0,0.0,N,None,1.0,False,,,5
10705,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D5-mf-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D5,74.0,mf,2.0,0.0,N,None,1.0,False,,,5
10706,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-D5-pp-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,D5,74.0,pp,0.0,0.0,N,None,1.0,False,,,5
10710,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-E3-ff-2c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,E3,52.0,ff,4.0,1.0,N,None,2.0,False,,,3
10711,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-E3-mf-2c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,E3,52.0,mf,2.0,1.0,N,None,2.0,False,,,3
10712,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-E3-pp-2c-N.wav,3,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,E3,52.0,pp,0.0,1.0,N,None,2.0,False,,,3
10713,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-E4-ff-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,E4,64.0,ff,4.0,0.0,N,None,1.0,False,,,4
10714,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-E4-mf-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,E4,64.0,mf,2.0,0.0,N,None,1.0,False,,,4
10715,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-E4-pp-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,E4,64.0,pp,0.0,0.0,N,None,1.0,False,,,4
10728,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-F3-ff-2c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,F3,53.0,ff,4.0,1.0,N,None,2.0,False,,,3
10729,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-F3-mf-2c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,F3,53.0,mf,2.0,1.0,N,None,2.0,False,,,3
10730,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-F3-pp-2c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,F3,53.0,pp,0.0,1.0,N,None,2.0,False,,,3
10731,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-F4-ff-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,F4,65.0,ff,4.0,0.0,N,None,1.0,False,,,4
10732,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-F4-mf-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,F4,65.0,mf,2.0,0.0,N,None,1.0,False,,,4
10733,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-F4-pp-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,F4,65.0,pp,0.0,0.0,N,None,1.0,False,,,4
10746,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-G3-ff-2c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,G3,55.0,ff,4.0,1.0,N,None,2.0,False,,,3
10747,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-G3-mf-2c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,G3,55.0,mf,2.0,1.0,N,None,2.0,False,,,3
10748,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-G3-pp-2c-N.wav,2,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,G3,55.0,pp,0.0,1.0,N,None,2.0,False,,,3
10749,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-G4-ff-1c-N.wav,1,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,G4,67.0,ff,4.0,0.0,N,None,1.0,False,,,4
10750,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-G4-mf-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,G4,67.0,mf,2.0,0.0,N,None,1.0,False,,,4
10751,Strings/Violoncello/pizzicato_secco/Vc-pizz_sec-G4-pp-1c-N.wav,4,Strings,Violin Family,Vc,Cello,pizz_sec,pizzicato_secco,G4,67.0,pp,0.0,0.0,N,None,1.0,False,,,4
10757,Strings/Violoncello/sforzato/Vc-sfz-A3-f-2c-N.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,A3,57.0,f,3.0,1.0,N,None,2.0,False,,,3
10758,Strings/Violoncello/sforzato/Vc-sfz-A4-f-1c-R100u.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,A4,69.0,f,3.0,0.0,N,None,1.0,True,123845.0,,4
10759,Strings/Violoncello/sforzato/Vc-sfz-A4-fp-1c-R100d.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,A4,69.0,fp,,0.0,N,None,1.0,True,314957.0,,4
10761,Strings/Violoncello/sforzato/Vc-sfz-B3-fp-1c-R100u.wav,0,Strings,Violin Family,Vc,Cello,sfz,sforzato,B3,59.0,fp,,0.0,N,None,1.0,True,292176.0,,3
10762,Strings/Violoncello/sforzato/Vc-sfz-B4-f-1c-R100d.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,B4,71.0,f,3.0,0.0,N,None,1.0,True,150472.0,,4
10763,Strings/Violoncello/sforzato/Vc-sfz-B4-fp-1c-R100u.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,B4,71.0,fp,,0.0,N,None,1.0,True,280595.0,,4
10770,Strings/Violoncello/sforzato/Vc-sfz-C3-f-3c-R200u.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,C3,48.0,f,3.0,2.0,N,None,3.0,True,163920.0,,3
10771,Strings/Violoncello/sforzato/Vc-sfz-C3-fp-3c-N.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,C3,48.0,fp,,2.0,N,None,3.0,False,,,3
10772,Strings/Violoncello/sforzato/Vc-sfz-C4-f-1c-N.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,C4,60.0,f,3.0,0.0,N,None,1.0,False,,,4
10773,Strings/Violoncello/sforzato/Vc-sfz-C4-fp-1c-R200u.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,C4,60.0,fp,,0.0,N,None,1.0,True,275777.0,,4
10774,Strings/Violoncello/sforzato/Vc-sfz-C5-f-1c-N.wav,3,Strings,Violin Family,Vc,Cello,sfz,sforzato,C5,72.0,f,3.0,0.0,N,None,1.0,False,,,5
10775,Strings/Violoncello/sforzato/Vc-sfz-C5-fp-1c-R200u.wav,3,Strings,Violin Family,Vc,Cello,sfz,sforzato,C5,72.0,fp,,0.0,N,None,1.0,True,264846.0,,5
10783,Strings/Violoncello/sforzato/Vc-sfz-D3-f-3c-N.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,D3,50.0,f,3.0,2.0,N,None,3.0,False,,,3
10784,Strings/Violoncello/sforzato/Vc-sfz-D4-f-1c-R200u.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,D4,62.0,f,3.0,0.0,N,None,1.0,True,133727.0,,4
10785,Strings/Violoncello/sforzato/Vc-sfz-D4-fp-1c-T13d.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,D4,62.0,fp,,0.0,N,None,1.0,True,308425.0,,4
10786,Strings/Violoncello/sforzato/Vc-sfz-D5-f-1c-R200u.wav,3,Strings,Violin Family,Vc,Cello,sfz,sforzato,D5,74.0,f,3.0,0.0,N,None,1.0,True,126531.0,,5
10787,Strings/Violoncello/sforzato/Vc-sfz-D5-fp-1c-N.wav,3,Strings,Violin Family,Vc,Cello,sfz,sforzato,D5,74.0,fp,,0.0,N,None,1.0,False,,,5
10789,Strings/Violoncello/sforzato/Vc-sfz-E3-fp-2c-R100u.wav,0,Strings,Violin Family,Vc,Cello,sfz,sforzato,E3,52.0,fp,,1.0,N,None,2.0,True,291135.0,,3
10790,Strings/Violoncello/sforzato/Vc-sfz-E4-f-1c-N.wav,0,Strings,Violin Family,Vc,Cello,sfz,sforzato,E4,64.0,f,3.0,0.0,N,None,1.0,False,,,4
10791,Strings/Violoncello/sforzato/Vc-sfz-E4-fp-1c-T13d_R200u.wav,2,Strings,Violin Family,Vc,Cello,sfz,sforzato,E4,64.0,fp,,0.0,N,None,1.0,True,274776.0,,4
10792,Strings/Violoncello/sforzato/Vc-sfz-E5-f-1c-N.wav,1,Strings,Violin Family,Vc,Cello,sfz,sforzato,E5,76.0,f,3.0,0.0,N,None,1.0,False,,,5
10798,Strings/Violoncello/sforzato/Vc-sfz-F3-f-2c-N.wav,1,Strings,Violin Family,Vc,Cello,sfz,sforzato,F3,53.0,f,3.0,1.0,N,None,2.0,False,,,3
10799,Strings/Violoncello/sforzato/Vc-sfz-F3-fp-2c-R200u.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,F3,53.0,fp,,1.0,N,None,2.0,True,274795.0,,3
10800,Strings/Violoncello/sforzato/Vc-sfz-F4-f-1c-R100u.wav,0,Strings,Violin Family,Vc,Cello,sfz,sforzato,F4,65.0,f,3.0,0.0,N,None,1.0,True,135962.0,,4
10801,Strings/Violoncello/sforzato/Vc-sfz-F4-fp-1c-R100d.wav,0,Strings,Violin Family,Vc,Cello,sfz,sforzato,F4,65.0,fp,,0.0,N,None,1.0,True,321951.0,,4
10807,Strings/Violoncello/sforzato/Vc-sfz-G3-f-2c-R200d.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,G3,55.0,f,3.0,1.0,N,None,2.0,True,260002.0,,3
10808,Strings/Violoncello/sforzato/Vc-sfz-G3-fp-2c-N.wav,2,Strings,Violin Family,Vc,Cello,sfz,sforzato,G3,55.0,fp,,1.0,N,None,2.0,False,,,3
10809,Strings/Violoncello/sforzato/Vc-sfz-G4-f-1c-R100d.wav,0,Strings,Violin Family,Vc,Cello,sfz,sforzato,G4,67.0,f,3.0,0.0,N,None,1.0,True,139012.0,,4
10810,Strings/Violoncello/sforzato/Vc-sfz-G4-fp-1c-R100u.wav,4,Strings,Violin Family,Vc,Cello,sfz,sforzato,G4,67.0,fp,,0.0,N,None,1.0,True,286826.0,,4
10819,Strings/Violoncello/sul_ponticello/Vc-pont-A3-mf-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,A3,57.0,mf,2.0,0.0,N,None,1.0,False,,,3
10820,Strings/Violoncello/sul_ponticello/Vc-pont-A3-mf-2c-T19d.wav,4,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,A3,57.0,mf,2.0,1.0,N,None,2.0,True,507319.0,,3
10821,Strings/Violoncello/sul_ponticello/Vc-pont-A3-mf-3c-T34d.wav,1,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,A3,57.0,mf,2.0,2.0,N,None,3.0,True,457058.0,,3
10822,Strings/Violoncello/sul_ponticello/Vc-pont-A4-mf-1c-T11d.wav,3,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,A4,69.0,mf,2.0,0.0,N,None,1.0,True,295868.0,,4
10823,Strings/Violoncello/sul_ponticello/Vc-pont-A5-mf-1c-T21d.wav,0,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,A5,81.0,mf,2.0,0.0,N,None,1.0,True,351380.0,,5
10826,Strings/Violoncello/sul_ponticello/Vc-pont-B3-mf-1c-T18u.wav,3,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,B3,59.0,mf,2.0,0.0,N,None,1.0,True,320457.0,,3
10827,Strings/Violoncello/sul_ponticello/Vc-pont-B3-mf-2c-N.wav,3,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,B3,59.0,mf,2.0,1.0,N,None,2.0,False,,,3
10828,Strings/Violoncello/sul_ponticello/Vc-pont-B4-mf-1c-N.wav,2,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,B4,71.0,mf,2.0,0.0,N,None,1.0,False,,,4
10836,Strings/Violoncello/sul_ponticello/Vc-pont-C3-mf-3c-N.wav,2,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,C3,48.0,mf,2.0,2.0,N,None,3.0,False,,,3
10837,Strings/Violoncello/sul_ponticello/Vc-pont-C3-mf-4c-N.wav,3,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,C3,48.0,mf,2.0,3.0,N,None,4.0,False,,,3
10838,Strings/Violoncello/sul_ponticello/Vc-pont-C4-mf-1c-T18u_R100u.wav,2,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,C4,60.0,mf,2.0,0.0,N,None,1.0,True,302472.0,,4
10839,Strings/Violoncello/sul_ponticello/Vc-pont-C4-mf-2c-T22d.wav,1,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,C4,60.0,mf,2.0,1.0,N,None,2.0,True,426409.0,,4
10840,Strings/Violoncello/sul_ponticello/Vc-pont-C5-mf-1c-N.wav,0,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,C5,72.0,mf,2.0,0.0,N,None,1.0,False,,,5
10849,Strings/Violoncello/sul_ponticello/Vc-pont-D3-mf-2c-N.wav,4,Strings,Violin Family,Vc,Cello,pont,sul_ponticello,D3,50.0,mf,2.0,1.0,N,None,2.0,False,,,3
